filename,greek,english,level
"Duolingo_2026-04-01_03-10-29-410.png","Δεν μπορούμε να τους εμπιστευτούμε ξανά.","We cannot trust them again.","B1"
"Duolingo_2026-04-01_03-10-29-930.png","Ήρεμα, είμαι με το μέρος σου.","Calm down, I'm on your side.","B1"
"Duolingo_2026-04-01_03-10-30-360.png","Ο θυμός είναι αρνητικό συναίσθημα.","Anger is a negative feeling.","B1"
"Duolingo_2026-04-01_03-10-30-680.png","Να γίνεις η πρώτη, τότε!","Be the first one, then!","A2"
"Duolingo_2026-04-01_03-10-31-040.png","Μήπως να σκεφτείς κι άλλο;","Maybe you should think more?","B1"
"Duolingo_2026-04-01_03-10-31-400.png","Οι θείοι μου νιώθουν αγχωμένοι γιατί είναι ανασφαλείς.","My uncles feel stressed because they are insecure.","B1"
"Duolingo_2026-04-01_03-10-31-870.png","Θέλω να με φοβούνται.","I want them to be afraid of me.","B1"
"Duolingo_2026-04-01_03-10-32-260.png","Εσείς δε νιώθετε οργή;","Don't you feel rage?","B1"
"Duolingo_2026-04-01_03-10-32-660.png","Η λύπη και η χαρά είναι αντίθετα συναισθήματα.","Sadness and happiness are opposite feelings.","B1"
"Duolingo_2026-04-01_03-10-33-210.png","Δεν έχω καθόλου ανασφάλειες για το βάρος μου!","I have no insecurities at all about my weight!","B1"
"Duolingo_2026-04-01_03-10-33-890.png","Σταμάτα να παίζεις με τη μύτη σου, με αηδιάζεις.","Stop playing with your nose, you disgust me.","B1"
"Duolingo_2026-04-01_03-10-34-450.png","Σε ποιον αρέσουν οι ανασφαλείς άνθρωποι;","Who likes insecure people?","B1"
"Duolingo_2026-04-01_03-10-35-090.png","Δεν πρόκειται να δεχτούμε την πρότασή σας.","We are not going to accept your proposal.","B1"
"Duolingo_2026-04-01_03-10-35-470.png","Είναι σίγουρος ότι ξέρει τι κάνει;","Is he sure he knows what he's doing?","B1"
"Duolingo_2026-04-01_03-10-35-940.png","Θέλω να βρεθώ κάπου όπου να μπορώ να αισθανθώ καλά.","I want to be somewhere where I can feel good.","B1"
"Duolingo_2026-04-01_03-10-36-400.png","Κλαίω κάθε φορά που μελετώ ελληνικά.","I cry every time I study Greek.","A2"
"Duolingo_2026-04-01_03-10-36-760.png","Προτιμώ την αγάπη από το μίσος.","I prefer love to hate.","A2"
"Duolingo_2026-04-01_03-10-37-230.png","Μακάρι να το θυμηθώ σύντομα.","I hope I remember it soon.","B1"
"Duolingo_2026-04-01_03-58-11-210.png","Η εγκατάσταση της εφαρμογής μπορεί να πάρει μερικά λεπτά.","The installation of the application can take some minutes.","B1"
"Duolingo_2026-04-01_03-58-11-800.png","Το βράδυ η θερμοκρασία έπεσε στους δέκα βαθμούς.","At night, the temperature fell to ten degrees.","B1"
"Duolingo_2026-04-01_03-58-12-400.png","Το Υπουργείο ήταν κλειστό σήμερα.","The Ministry was closed today.","A2"
"Duolingo_2026-04-01_03-58-13-950.png","Ο κολλητός μου είναι Γερμανός και είναι τέλειος!","My best friend is German and he is perfect!","A2"
"Duolingo_2026-04-01_03-58-15-350.png","Η γειτόνισσά μου είναι ενενήντα πέντε χρονών και είναι ακόμα υγιής.","My neighbor is ninety-five years old and she is still healthy.","A2"
"Duolingo_2026-04-01_03-58-16-850.png","Ο γιατρός μού είπε ότι είμαι εντελώς υγιής.","The doctor told me I am completely healthy.","A2"
"Duolingo_2026-04-01_03-58-18-400.png","Σου αρέσει η αρχαία ελληνική λογοτεχνία;","Do you like ancient Greek literature?","B1"
"Duolingo_2026-04-01_03-58-18-980.png","Αυτό το σχόλιο δεν ήταν απαραίτητο.","This comment was not necessary.","B1"
"Duolingo_2026-04-01_03-58-20-560.png","Έχω καλές ειδήσεις.","I have good news.","A1"
"Duolingo_2026-04-01_03-58-21-970.png","Ο ποδοσφαιριστής έχει κουραστεί να τρέχει.","The soccer player has got tired of running.","B1"
"Duolingo_2026-04-01_03-58-23-420.png","Έπαιξε και έχει νικήσει.","He played and has won.","A2"
"Duolingo_2026-04-01_03-58-24-820.png","Οι παρτιτούρες μας έχουν εξαφανιστεί!","Our musical scores have disappeared!","B1"
"Duolingo_2026-04-01_03-58-26-320.png","Έχεις δει ποτέ υποβρύχιο;","","B1"
"Duolingo_2026-04-01_03-58-27-760.png","Πού έχει κρυφτεί η σκιά μου;","Where has my shadow hidden?","B1"
"Duolingo_2026-04-01_03-58-29-300.png","Έχει έρθει ο Μάρτιος, είναι άνοιξη πια!","March has come, it is spring already!","A2"
"Duolingo_2026-04-01_03-58-30-740.png","Η συνθήκη ειρήνης εξέφρασε τη γνώμη του λαού.","The peace treaty expressed the people's opinion.","B2"
"Duolingo_2026-04-01_03-58-31-190.png","Εγώ σου έχω απαντήσει.","I have answered you.","A2"
"Duolingo_2026-04-01_03-58-31-590.png","Έχουμε απογοητευτεί από τον ατάλαντο σκηνοθέτη σας.","We have been disappointed by your untalented director.","C1"
"Duolingo_2026-04-01_03-58-32-950.png","Πες μου ότι είμαι ο εθνικός σου ύμνος.","Tell me I'm your national anthem.","B1"
"Duolingo_2026-04-01_03-58-34-460.png","Η λαϊκή δυσαρέσκεια για τις κοινωνικές παροχές.","The popular displeasure with social benefits.","B2"
"Duolingo_2026-04-01_03-58-35-010.png","Έχει χαθεί η επικοινωνία μεταξύ μας.","The communication between us has been lost.","B1"
"Duolingo_2026-04-01_03-58-35-570.png","Έχεις νιώσει ποτέ τόση ηρεμία;","Have you ever felt so much peace?","B1"
"Duolingo_2026-04-01_03-58-36-070.png","Ο αστυνομικός έχει βαρεθεί να παρακολουθεί τον ύποπτο.","The police officer has gotten bored staking out the suspect.","B2"
"Duolingo_2026-04-01_03-58-36-590.png","Είμαι σύμμαχός σου, εμπιστεύσου με.","I am your ally, trust me.","B1"
"Duolingo_2026-04-01_03-58-38-200.png","Δεν το έχω σκεφτεί ποτέ.","I have never thought of it.","A2"
"Duolingo_2026-04-01_03-58-40-370.png","Ο θυμός είναι αρνητικό συναίσθημα.","Anger is a negative feeling.","B1"
"Duolingo_2026-04-01_03-58-40-900.png","Θα δείξω την ενοχή σου!","I will expose your guilt!","B1"
"Duolingo_2026-04-01_03-58-41-450.png","Δεν μπορούμε να τους εμπιστευτούμε ξανά.","We cannot trust them again.","A2"
"Duolingo_2026-04-01_03-58-42-910.png","Η κόρη μου μου δίνει τόση πολλή χαρά.","My daughter gives me so much joy.","A2"
"Duolingo_2026-04-01_03-58-44-450.png","Γιατί με αντιπαθείς τόσο πολύ;","Why do you dislike me so much?","A2"
"Duolingo_2026-04-01_03-58-45-040.png","Μήπως να σκεφτείς κι άλλο;","Maybe you should think more?","B1"
"Duolingo_2026-04-01_03-58-45-580.png","Σταμάτα να παίζεις με τη μύτη σου, με αηδιάζεις.","Stop playing with your nose, you disgust me.","A2"
"Duolingo_2026-04-01_03-58-46-190.png","Πόσο θλιμμένος είναι;","How sad is he?","A1"
"Duolingo_2026-04-01_03-58-46-630.png","Βεβαίως, μετά χαράς!","Of course, with pleasure!","A2"
"Duolingo_2026-04-01_03-58-48-000.png","Μου αρέσουν τα ψευδώνυμα.","I like nicknames.","B1"
"Duolingo_2026-04-01_03-58-49-390.png","Η μεταφράστρια ήταν εξαιρετική!","The translator was excellent!","B1"
"Duolingo_2026-04-01_03-58-49-930.png","Οι απλές συνομιλίες με μερικά άτομα είναι πολύ βαρετές.","Simple conversations with some people are very boring.","B1"
"Duolingo_2026-04-01_03-58-50-350.png","Δε θα ορκιζόμουν στη θέση σου.","I would not swear in your place.","B2"
"Duolingo_2026-04-01_03-58-50-800.png","Είμαι μέσα στο μαγαζί κεραμικών.","I'm inside the pottery shop.","A2"
"Duolingo_2026-04-01_03-58-51-200.png","Δεν είμαι οπαδός αυτής της ομάδας.","I am not a fan of this team.","A2"
"Duolingo_2026-04-01_03-58-51-650.png","Γιατί όλοι οι επιθετικοί βρίσκονται στη μικρή περιοχή;","Why are all the strikers in the goalmouth?","B2"
"Duolingo_2026-04-01_03-58-53-070.png","Μου άρεσε να βλέπω αγώνες ποδοσφαίρου.","I used to like watching football games.","B1"
"Duolingo_2026-04-01_03-58-54-420.png","Ποιος είναι ο εκφωνητής;","Who is the broadcaster?","B1"
"Duolingo_2026-04-01_03-58-55-130.png","Το Αθλητικό Ιδεώδες.","The Athletic Ideal.","B2"
"Duolingo_2026-04-01_03-58-55-490.png","Θα κερδίσουμε επειδή έχουμε περισσότερους πόντους!","We will win because we have more points!","A2"
"Duolingo_2026-04-01_03-58-55-890.png","Η καλύτερη άμυνα είναι μια καλή επίθεση.","The best defense is a good offense.","B1"
"Duolingo_2026-04-01_03-58-56-310.png","Ο επιθετικός μας βάζει πολλά γκολ!","Our striker scores a lot of goals!","A2"
"Duolingo_2026-04-01_03-58-58-000.png","Η μητέρα μου λατρεύει τα αθλήματα του στίβου.","My mother adores track and field sports.","B1"
"Duolingo_2026-04-01_03-58-59-370.png","Προπονούμαι πολύ και κάθε μέρα για να είμαι ο καλύτερος!","I train a lot and every day to be the best!","A2"
"Duolingo_2026-04-01_03-58-59-910.png","Συνάντησα τον αγαπημένο μου αθλητικογράφο.","I met my favourite sportswriter.","B1"
"Duolingo_2026-04-01_03-59-00-370.png","Η πυγμαχία είναι το αγαπημένο μου άθλημα.","Boxing is my favourite sport.","A2"
"Duolingo_2026-04-01_03-59-00-790.png","Οι αρχηγοί της κάθε ομάδας.","The captains of each team.","A2"
"Duolingo_2026-04-01_03-59-01-170.png","Χτύπησε τον μυ του.","He hurt his muscle.","A2"
"Duolingo_2026-04-01_03-59-01-520.png","Οι αθλητές της πυγμαχίας είναι μυώδεις.","Boxing athletes are muscular.","B1"
"Duolingo_2026-04-01_03-59-02-860.png","Ο καλύτερός μου φίλος είναι αθλητής του στίβου.","My best friend is a track and field athlete.","A2"
"Duolingo_2026-04-01_03-59-05-560.png","Τι κάνει τον Παρθενώνα το δημοφιλέστερο μέρος στην Αθήνα;","What makes the Parthenon the most popular place in Athens?","B1"
"Duolingo_2026-04-01_03-59-05-980.png","Ο αδερφός μου είναι δημοφιλέστατος στην παρέα του!","My brother is very popular in his group of friends!","B1"
"Duolingo_2026-04-01_03-59-06-610.png","Δεν μπορώ να παίξω εναντίον σου, είσαι φίλη μου","I cannot play against you, you are my friend","A2"
"Duolingo_2026-04-01_03-59-08-120.png","Γιατί όλοι οι επιθετικοί βρίσκονται στη μικρή περιοχή;","Why are all the strikers in the goalmouth?","B2"
"Duolingo_2026-04-01_03-59-09-560.png","Όλοι οι αμυντικοί στην μικρή περιοχή, γρήγορα!","All the defenders to the goalmouth, fast!","B1"
"Duolingo_2026-04-01_03-59-10-100.png","Πού βρίσκεται το τέρμα της αντίπαλης ομάδας;","Where is the goal of the opposing team?","A2"
"Duolingo_2026-04-01_03-59-10-490.png","Είμαστε πρωταθλητές της καλαθοσφαίρισης!","We are basketball champions!","A2"
"Duolingo_2026-04-01_03-59-11-000.png","Σου αρέσει να είσαι αμυντικός, επιθετικός ή τερματοφύλακας;","Do you like being a defender, forward or goalkeeper?","B1"
"Duolingo_2026-04-01_03-59-11-510.png","Οι αρχηγοί της κάθε ομάδας.","The captains of each team.","A2"
"Duolingo_2026-04-01_03-59-39-130.png","Πες μου ότι είμαι ο εθνικός σου ύμνος.","Tell me I'm your national anthem.","B1"
"Duolingo_2026-04-01_03-59-40-280.png","Έχουν αποδεχτεί την παρούσα κατάσταση.","They have accepted the current situation.","B2"
"Duolingo_2026-04-01_03-59-40-780.png","Δεν το έχω κάνει εγώ.","I have not done it.","A1"
